text,label
"Vsekakor jaz na tvojem mestu na splav sploh nebi pomisljala.",1
"Vsekakor te bojo spremljali bolj pogosto kot ostale nosecnice.",1
"jaz sem napolnila 28t,pa je moja gin.",1
"vse do sedaj mislila da sta monoamniota.",1
"na NS in morfologiji pa sta dva razlicna zdravnika lepo videla pregrado.",1
"Vsekakor ti priporocam da se obrnes na dr.",1
"pusenjaka in da kar k njemu hodis na preglede,lahko ti tvoja gin.",1
"da napotnico.",1
"cao bianka.",1
"hvala za odgovor.",1
"moja gin.",1
"me je takoj poslala k dr.",1
"Pusenjaku.",1
"Ravno on je po eni strani sugeriral prekinitev.",1
"Sej direkt tega ne rece, vendar je nastel vse mozne rizike, od tega da se zafecljata, potem sindrom kradeza (TTTS)-to je isto lahko tudi pri tebi, tudi ce sta biamniota.",1
"Potem, da ce ze pridem do 23.t je najvecja drama med 23.-28.t.",1
"prizadeti, bla, bla) meni je bilo ful grozno, sedaj sem se odlocila, da grem se do dr.",1
"Cerarja po drugo mnenje.",1
"(vmes sem bila se pri Merlu-Postojna in tudi ni videl pregrade).",1
"Hvala za vzpodbudne besede.",1
"Sej meni je bil ok, samo predstavil mi je pa zadevo zelo, zelo rizicno.",1
"Tud Merlo je tako med vrsticami rekel, da je sicer odlocitev najina, vendar so pa vsi ful dohtarji ful presrani. Sedaj enostavno zbiram info, predvsem od mamic, ki dejansko imajo prakso s tem.",1
"Gin.",1
", da je kaj narobe s plodom, bi sla na splav, ampak zaenkrat je vse ok.",1
"Edino to me skrbi, Pusenjak je bil zelo suveren glede tega, da pregrade ni. Tako, da je pri tebi res cudez, da so jo videli sele sedaj v 28t.",1
"Hvala za pozitivno misljenje.",1
"A tebi ni noben Gin.",1
"Ja tudi jaz sem dobro seznanjena z vsemi moznimi zapleti,tudi TTTS.",1
"Ne moje nosecnosti ne spremlja pusenjak,ampak kar moja osebna ginekologinja.",1
"Pregrado mi je v 13t videla ginekologinja na NS(ne moja  osebna) in v 21t na morfologiji spet drugi zdravnik.",1
"meni je moja gin.",1
"UZ naredila v 9t,pa je samo rekla da morajo se videti ali je med njima pregrada.",1
"Baje pa da je pregrado kasneje v nosecnosti tezje videti.V 25t sem imela zopet UZ,pa je bilo z obema vse ok.",1
"kaj radodarna z UZ pregledi.Sem jo prosila ce bi lahko dobila napotnico za Dr.",1
"Pusenjaka,pa mi je rekla da dvojcki se niso zadosten razlog da bo pisala napotnice.",1
"Pregled imam spet jutri ampak mislim da UZ-ja ne bo.",1
"jaz sem bila v prvo noseca z enojajcnima dvojckoma- monoamniota, vendar se eden ni razvil.",1
"nosecnost je potekala bp, le UZ sem imela vsak teden.",1
"Res,da je  zelo rizicna,a ce prekines,se bos vedno sprasevala,kaj pa ce bi blo vse o.k.",0
"Danes sem bila pri Cerarju.",1
"Videl je pregrado.",1
"Zame je sedaj situacija cist drugacna.",1
"Rekel je, da je 80%, da bo vse ok, TTTS se pojavi pri 20% nosecnostih z eno posteljico.",1
"Totalno me je pomiril in zdaj sem polna optimizma.",1
"Priznam pa, da sem bila pred 10 dnevi, ko sem bila prvic pri Pusenjaku cist down.",1
"Mogoce se rahla dilema, ne Merlo in ne Pusenjak pregrade nista videla, Cerar jo pa danes je.",1
"aradi bodocih rizikov.",1
"Zdej sem itak polna optimizma in se res strinjam z vami, saj ste vse rekle, naj nadaljujem.",1
"Mogoce me je moti to, da sta in moja ginek.",1
"in Pusenjak sugerirala prekinitev, bila sem v 9t.",1
"Cerar me je pa nacrtno narocil kasneje.",1
"Sedaj je 11t in je videl amnijsko pregrado.",1
"ja, z nasim fantom je vse ok ...",1
"Jesica veseli me zate oz.",1
"Lepo,da si sedaj pomirjena.",1
"Jaz sem vmes nekje okoli 22.tedna dobila kar naenkrat totalno mokre hlace.",1
"Pa so me tudi vse tolazle,da je le izcedek ipd...",1
"Hocem le povedat,da je cist normalno,da se bojis za svoje   ...",1
"Tudi prej sem mela podobnega z velikimi fiksnimi kolesi in mi je bil ful vsec...",1
"tudi jaz pricakujem dvojcka in sem v 11 tednu nosecnosti,samo o tem se nismo razglabljali ali sta eno ali dvojajcna.",1
"V cetrtek imam zopet pregled in takrat bom vedela kaj vec.",1
"Jesica sem res vesela za tebe in za nove novice.",0
"In se bolj, ker mislis pozitivno naprej.",1
"Po drugi strani pa me je kar groza kar delajo nasi zdravniki. Eden tako drugi tako in na koncu sploh ne ves na cem si. Tudi meni je ginek.",1
", ki je nadomescala mojo povedala toliko rizikov in moznosti,da ne bo vse vredu, da sem bila cisto fertik.",1
"SAj je vredu,da opozarjajo do cesa lahko pride, ampak bi morali tudi poudarjati, koliksna je pa moznost, da bo vse ok.",1
"zivala.",1
"Ce bi mene se kdo vprasal bi bila noseca se par mesecev.",1
"Sem pa tudi jaz hodila poleg moji osebni ginekologinji dr.",1
"Cerarju.",1
"Mene je tja poslala cisto preventivno, ker naj bi on bil res strokovnjak za dvojcke.",1
"In je bilo prav zanimivo, da so meni vsi govorili, da imam eno posteljico, le dr.",1
"Cerar je videl se eno nekje zadaj.",1
"Meni takrat ni bilo nic jasno in sem bila se bolj zmedena.",1
"Jaz ti svetujem, da cimbolj uzivas v nosecnosti, ne sekiraj se in ne razmisljaj samo o tem kaj bo narobe.",1
"Sisi hvala za vzpodbudo.",1
"Sedaj sem ze precej bolje.",1
"Smo 18t.",1
"Hodim redno k Cerarju na 2 tedna, kar me zelo pomirja.",1
"Sem ze na bolniski, kar mi pride zelo prav, saj mi je bila sluzba ful naporna.",1
"Hja dohtarji pa tko, vsak po svoje.",1
"Zdej se ne ukvarjam vec s tem.",1
"Jaz sem rodila v en dan pred 38 tednom.",1
"Sta pa moja dva prava velikana.",1
"Sta zelo velika za svoja leta.",1
"Vecja od vecine svojih vrstnikov.",1
"Zdaj sta bila ravno stara 2 leti. Sta si pa zelo podobna, ceprav meni ni bilo od prvega dneva ju tezko lociti. Po karakterju sta si pa cisto razlicna.",1
"Sta pa enako velika in enako tezka.",1
"Sem pa tudi jaz hodila dr.",1
"Saj bos videla, da bo vse vredu.",0
"Uzivaj, ker bo se prehitro minilo.",1
"vesela sem, ko berem, da tudi dvojne pridejo kar dalec z nosecnostjo.",1
"Pri meni so najprej rekli, da sta monoamniata, potem biamniata.",1
"Imam pa samo eno posteljico.",1
"No, sedaj je pa moj G spet rekel, da ni cist ziher, da je ta amnijska pregrada in da se mu zdi, da sta monoamniata.",1
"Sedaj za mene to zadeve ne spremeni, saj sem v 20 tednu in zaenkrat je vse ok z obema.",1
"Si pa zdaj ze res dalec.",1
"jaz sem ravno danes dopolnila 30. teden (monohoriata, monoamniata).",1
"Pregrade ni nasel nihce (je pa res, da sem izvedela za dva sele v 12. tednu na nuhalni, baje pa v 6. tednu to pregrado najlazje vidis, ampak takrat moja gin se tega ni videla, da sta 2).",1
"V 16. tednu me je napotila k Pusenjaku, ker sta bila trebuha zelo razlicna po obsegu.",1
"ji tretjini povprecja.",1
"Rekel je, da je to se najmanj kar je lahko pri teh dvojckih (pojasnil mi je vse rizike).",1
"Zdaj hodim k njemu na 14 dni in meni je res cudovit, ker me vedno pomiri. Tudi to, da mi je vse direktno povedal je bilo meni super ravno iz razloga, ker sem vedela, kaj lahko pricakujem.",1
"Konec koncev pa nikoli ne moremo biti 100%, da je z nasimi otrocki vse ok, ker sam UZ ne pove vsega.",1
"Torej, tudi ce sta tvoja dva brez pregrade, razmisljaj pozitivno.",1
"Je pa lazje reci kot narediti, vem.",1
"Upam, da bomo pri nas zdrzali do sredine januarja, ko dopolnimo 34. teden- dlje se ne upajo spustiti nosecnosti in bodo naredili CR.",1
"Ampak takrat imamo ze zelo dobre moznosti, da bo vse ok.",1
"Res sem vesela, da si se oglasila.",1
"Vse tako kaze, da imam tudi jaz monoamniate.",1
"Mogoce se je Cerar zmotil.",1
"Ni cisto preprican ali je pregrada ali ne.",1
"Tudi meni so razlozili, da se pregrade lazje vidi v zgodnji nosecnosti, ker je napeta opna.",1
"Seveda se strinjam s tabo, da je bolje, da ti povejo vse rizike.",1
"Da ne bo pomote, jaz sploh ne dvomim v Pusenjakovo strokovnost in kot kaze je imel prav, ko je definiral nosecnost kot monoamniata.",1
"Razlika med nama je bila v tem, da sem bila jaz v 7 tednu, ko je videla dvojcka moja G. Potem me je v 9 t gledal Pusenjak in ko je videl monoamniata, je takoj predlagal splav.",1
"Mislim, da me razumes, da je bil to zame velik sok.",1
"t in da je prva in najpreprostejsa resitev prekinitev.",1
"Ce se pa odlocim, da bom probala donositi, bo pa to zame in za njih-zdravnike drama (citirano).",1
"Mene je to bolj zmotilo. Takojsnja sugestija na splav, kot najpreprostejsna resitev.",1
"Saj me razumes...",1
"nosecnost je zazelena, hormoni so ze delali svoje in jaz brez izkusenj s kakrsnokoli nosecnostjo.",1
"Nisem mogla sprejeti take odlocitve na podlagi 10 minutnega pogovora s Pusenjakom.",1
"ravnico, ki dela z nedonosencki, predvsem pa si nabrala informacij.",1
"Dalje zgodbo ves...",1
"Verjetno se iz mojih prejsnjih porocanj zazna bolj strah in negativno razmisljanje.",1
"Ampak sedaj sem res zelo, zelo boljse.",1
"Od kar sem sama pri sebi razpucala kaksni so riziki in se odlocila da bom donosila, sem res cisto druga.",1
"Odgnala sem slabe misli, si rekla, kar bo pac bo.",1
"Sedaj sem 21t, jutri imam UZ.",1
"Zaenkrat je ok.",1
"Jaz imam tudi nekako tak obcutek pri Cerarju, kot ti pri Pusenjaku.",1
"Res sem vesela, da si se javila, da si ze v 30t.",1
"Ker je bil zadnji pripevek o tem decemra 2006 se je ocitno v RS ze rodilo toliko otrok, da sem ravno jaz ta srecnez, katerega dekle nosi monohoriata monoamniota.",1
"Zanima me kateri doktor oz.",1
"Jaz pa nosim enojajcna dvojcka monohoriata biamniota (MO-BI).",1
"Ker smo imeli ze TTTS so me iz MB poslali v LJ in tam me je prevzel dr.",1
"Pusenjak.",1
"Je velik strokovnjak za dvojcke, prav tako, pa je v LJ zelo velik strokovnjak dr.",1
"En clanek bo o mednarodnih posvojitvah. Tukaj bo del namenjem iskanju boljsih resitev in predlogov.",1
"Nekje sem na primer prebrala, da sta starsa, preden sta sla v Rusijo prosila Adrio Airwaves za popust in so jima glede na situacijo podarili veliko nizjo ceno leta.",1
"Verjetno je taksnih resitev se veliko, zato bi prosila, koga z izkusnjami, da napise svoje predloge.",1
"Lahko mi pisete tudi na elektronsko posto: lucija.",1
"zizek@gmail.",1
"International Social Service (http://www.",1
"Euradopt (http://portal.",1
"euradopt.",1
"Nasla sem eno stran, kjer izberes drzavo in dobis podatke o tem, kako imajo urejeno glede meddrzavnih posvojitev.",1
"Sicer je misljeno za drzavljane ZDA, ampak je veliko splosnih podatkov, na primer ali lahko posvojijo samske osebe, ali je drzava podpisnica Haaske konvencije...",1
"Se zanimam pa bic rabla se ksno mnenje.",1
"Pred dobrimi 4 meseci sem izgubila moza in ostala sama s trenutno 10-mesecno puncko kot vsak dan je sel na delo vendar se tisti dan ni vrnil ponesrecil se je na delu.",1
"Nekako se ne dojemam da se mi to dogaja in nocem se sprijazniti s tem da se ne bo vec vrnil nekako cakam na nek cudez in da se vrne...",1
"njega pa se vedno ni dnevi so dolgi,polni bolecin in muke...",1
"Zaluj.",1
"Globoko, iskreno.",1
"Dozivela si veliko izgubo.",1
"Nekaterih odgovorov morda nikoli ne bos dobila.",0
"Ni besed, ki bi izbrisale tvojo bolecino.",0
"Joci, ko ti je hudo, Ne zapiraj se vase.",1
"Iskren virtualen objem in sozalje.",1
"socustvujem.",1
"zelo.",1
"Moja prijateljica je rodila 2 meseca prehitro.",1
"Rodila mesec dni prej,porod induciran zaradi preeklampsije.",1
"Ojla, sem mamica dveh 5 mesecev starih dvojckov.",1
"Luna se je rodila prva tezka 1970g in velika 46 cm,Enej ,drugi, pa  2700g velik 50 cm.",1
"Rodila sem en mesec prej in s carskim rezom ker je bila Luna narobe obrnjena.",1
"Pri meni ni smela biti razlika v tezi. Nosila sem enojajcne dvojcke z eno posteljico.",1
"l.",1
"daisy mata pa full lepo tezo, moja dva pa tulk skupi lezita da ne more povedat za vsakega posebej.",1
"(l.",1
"sicer so pa to vse ocene, ki so menda s trajanjem nosecnosti vedno bolj nezanesljive oz.",1
"jaz sem v zacetku izgubila 8 kg zaradi bruhanja in slabosti, in sem zdaj spet na svoji tezi...",1
"a ti ne premeri vsakega zase (mislim glavico, trebuscek in stegnenico)...",1
"jz sm tud od zacetka velik bruhala, zdej pa sm na +5 ampak se mi zdi da se mi pozna samo na trebuhu, tam me je ze kr dost razgnalo.",1
"Najprej cestitke, bodoca mamica dvojckov.",1
"Predvsem brez panike, bom rekla.",1
"Jaz sem lansko leto aprila rodila dvojcici, in sicer sem zdrzala do 38. tedna.",1
"pac prosila za sprozitev poroda.",1
"Tako, da so me na sreco uslisali in ```smo sli na zmenek```.",1
"Lep pozdrav, nosecke dvojckov.",1
"Punce, res ste super z odgovori iz izkusenj.",1
"Mene zanima, kako ste se premikale proti koncu nosecnosti,kako ste si cevlje zavezale, nohte poscipale...",1
"Ker jaz sem ze sedaj pri 22. tednih tako okorna in nerodna.",1
"Lep pozdravcek vsem skupaj.",1
"Mene pa zanima, ali so vam pri obeh dvojckih napovedali spol, kajti moja dva sta tako skrivnostna, da sem vsakic razocarana, ko gledamo za spol...",1
"za spol pa tudi meni ne morejo povedat, pa pravi G, da mi verjetno tudi ne bo mogla povedat, ker je ze gneca v trebuscku...",1
"sej pri nas je tudi ta problem da za enega  vema za drugega pa ne, ker je s hrbtenico obrnjen gor.",1
"cez trebuh je ze mene tud kr dosti, drugje pa se mi zdi da me se ni nic razgnalo.",1
"Sem v 35. tednu in moji  tehtata -1900 in 1800g.",1
"Tretjic sprozili 1 dan pred rokom,obe sta mi lezali narobe,A-medenicno,B-precno-rodila naravno,kajti bil je to moj 7 porod in ob sebi sem imela nadvse izkusenega pri.Cerarja A-4100g in B-3000g.",1
"Delala sem vse do konca,tudi otroke sem vedno do konca dvigala...",1
"11.januarja sem izgubila svoja dva zaklada...",1
"zgubila mobi dvojcka v 38.tednu nosecnosti...niso in niso hoteli narest CR....potem pa je bilo prepozno.... zdaj se zgovarjajo eden na drugega, kriv pa noce bit nihce..",1
"nihce, da so posteljice prazne....da so oblacilca pospravljena v vrece in v klet...",1
"nihce noce biti kriv....da so nosecnost vlekli predolgo...",1
"predolgo.",1
"moja fanta sta se rodila s sporzenimi popadki..",1
"naravno...",1
"Luka tezak 2730, Aleks 3320...",1
"posteljica vse to prenesla...",1
"a bogovi v belih haljah so naredili svoje....naj bi bilo vsak dan lazje a ni...",1
"bolecina je enaka..",1
"enako kot prvi dan....boli...",1
"ol srca je odslo z njima in vedno bo z njima...",1
"boli...",1
"Glede na to, da tudi sama pricakujem novega clana v kratkem, si sploh nocem predstavljati, kaksno bolecino dozivljas..",1
"Draga moja chandablue.",1
"hvala vam..",1
"res je grozno...",1
"grozno ker vem da sta bila zdrava in popolna, kar so potrdile tudi preiskave, grozno, ker st aumrla zaradi napake...",1
"njihove...",1
"in grozno da sta bila tako polna zivljenja tako navihana razigrana....potem pa...",1
":( ah kaos...",1
"ko ze mislim da bo bolje....spet padem na dno....po vrh vsega pa se ljudje...",1
"veliko prijateljev sva izgubila...",1
"veliko je cvek...",1
"veliko mrhovinarjev...",1
"a vseeno se bova borila za pravico..",1
"Res mi je grozno zate in bi ti rada napisala kaj, kar bi ti pomagalo, pa ne vem, ali je to mozno...",1
"Vedno me je strah napiast kaj zalujocim starsem, ker se bojim, da bi jih s kaksno neprimerno besedo se bolj ranila.",1
"Ampak vcasih neodzivnost boli se bolj, tako da tvegam.",1
"Razumem, da si jezna na zdravnike, ker bi lahko resili tvoja otroka, pa ju niso.",1
"Veliko tezje sprejmemo nesmiselne smrti, kar je logicno.",1
"Verjetno so jima zeleli najboljse in je izgledalo, da bo slo, nimajo toliko izkusenj s tem - gotovo tega niso naredili nalasc, so pa naredili napako in hudo je, ce je ne priznajo.",1
"Potem izguba se bolj boli...",1
"Ce ti vsaj malo pomaga in daje smisel, da se boris za to priznanje, se le bori, dobro bo na dolgi rok tudi za druge.",1
"Gotovo boljse, kot da pades v depresijo.",1
"si jezna, ne mores bit depresivna, to dvoje se izkljucuje, cisto fiziolosko.",1
"Ena teorija je celo, da je depresija navznoter obrnjena jeza, ker te nihce ne slisi...",1
"Vsekakor pa je boljse to, kot da bi ti zelela, da se pocakajo in bi se to zgodilo...",1
"Vseeno pa je prav, da se zavedejo napake, da je ne bi ponavljali se pri drugih.",1
"Tu se strinjam s Pusenjakom, da je boljse vec prezgodaj sprozenih kot pa 1 mrtev otrok, ker so predolgo cakali - pa v tem primeru celo 2...",1
"Ni pa dobra za ves cas, ker je hudicevo potratno custvo, ogromno energije pozre in dostikrat ljudje zato zbolijo.",1
"Ce ne bi dobila tega opravicila in ce bos nekoc zacutila, da se jeza ze predolgo vlece in te ovira, pa je zelo ucinkovita meditacija (15 min.",0
"sebi, da jim se ne mores odpustit.",1
"Ker odpuscanje je proces, to se ne zgodi, da reces: odpusam ti, pa je.",1
"Predvsem pa si vzemi cas za zalovanje, upam, da imas kaksno njuno slikico, sicer pa ju narisi, naredi si eno njuno malo svetisce za spomine - lahko je to skatla s spominki, kolaz ali karkoli. In potem si takrat, ko se odlocis in si das cas za to, dovoli polno zalovat, zacutit vse, se posvetit spominom in se res cisto prepustit zalosti, da te preplavi v vsej svoji silovitosti - kot popadek, ki se mu prepustis...",1
"normalno``` zivljenje.",1
"Na zacetku prihajajo valovi zalovanja grozno skupaj in so grozovito visoki, da sploh ne vidis, da obstaja kaj drugega, kasneje se malo unesejo, tako v intenziteti kot v pogostosti (se vedno pa pride kak ruker in obdobje, ko so bolj skupaj, navadno oboje hkrati...). Bolelo bo vedno, ampak ne bo vedno tako zelo nevzdrzno in nekoc bos lahko spet srecna, mogoce s svojim tretjim otrokom.",0
"ne bo ti nadomestil teh dveh, tega nihce ne more.",1
"Lahko pa ti bo dal sreco, ce si ga bosta zelela, seveda.",1
"lo, ko bojo ljudje rekli, da je to tvoj prvi otrok, ker ne bo.",1
"Ko sem imela sama grozno rizicne nosecnosti, mi je slo grozno na zivce, da so mi vsi tupili, da moram samo pozitivno mislit in nisem smela niti stavka dokoncati, kaj je v bistvu problem in cesa se z zdravniki bojimo, da bi se zgodilo.",1
"```Ker o tem se ne govori.``` Dokler se ne zgodi.``` Pa potem tudi ne.",1
"Nasa kultura sploh ne zna zalovati! Nihce ti ne pove, kako, pa bi se to morali ucit bolj kot kake druge neumnosti, ker koga ali kaj vsi kdaj izgubimo...",1
"ljudi, ki zalujejo nekam in jih spustili nazaj cez pol leta in pricakovali, da bojo zdaj pa ok.",1
"Zalovanje lahko traja dooooolgo.",1
"Pusti si zalovat in ne pusti, da ti kdo jemlje to pravico - ala zdaj je pa ze cas, da nehata.",1
"Ni ti treba bit vesela.",1
"vajine zalosti, pac zdaj ne more bit opazen del vajinega zivljenja, ker zdaj rabita ljudi, ki slisijo in zmorejo prenest vajino zalost.",1
"Mogoce bi ti znal pomagat tale blog, jokala sem kot dez, ko sem brala, ceprav nisem bila v tej situaciji, ampak mogoce bi ti pomagalo videt, da se to dogaja tudi drugim, da cutijo enako kot ti... in da se nakako pocaaasi izvleces iz tiste grozne zalosti... Da pride nekoc v zivljenju se kaj drugega, malo bolj veselega.",1
